,Baptizing Spring for migration: 6-23-2017,,,,,,,,,,,,,,,,,,,,,,,,
,"Species Cards: Verbatim (Highlighted cells indicate verbatim entry, including spellings.)",,,,,,,,,,,,,,,,,,,,,,,,
Initial Sort Order,Site #,Acc. #,F.S.#,Trench,Unit,Zone,Feature,Area,Provenience Other,UF Number,Verbatim Species,Clean Species,Verbatim Element,Clean Element,Verbatim Portion,Clean Portion,Side,Alteration,Age,NISP,Weight (g) per provenience per taxon,Weight (g) per Specimen(s),MNI,Measurements,Notes
93,8SU65,221,303,,458N 567E,IC,,,,2210218,Unidentified Large Mammalia,"Mammalia, large",,,fragments,fragment,,,,3,7.63,7.63,,,
94,8SU65,221,303,,458N 567E,IC,,,,2210219,Vertebrata,Vertebrata,,,fragments,fragment,,,,40,5.52,5.52,,,
95,8SU65,221,305,,458N 565E,IA,,,,2210220,Vertebrata,Vertebrata,,,fragment,fragment,,calcined,,1,0.22,0.22,,,
96,8SU65,221,307,,458N 565E,IB,,,,2210221,Testudines,Testudines,shell,shell,fragment,fragment,,,,1,0.58,0.58,,,
97,8SU65,221,307,,458N 565E,IB,,,,2210222,Alligator mississipiensis,Alligator mississipiensis,dermal scute,dermal scute,fragment,fragment,,,,1,0.36,0.36,,,
98,8SU65,221,307,,458N 565E,IB,,,,2210223,Odocoileus virginianus,Odocoileus virginianus,astragalus,astragalus,,,L,,,1,4.46,4.46,,,
99,8SU65,221,307,,458N 565E,IB,,,,2210224,Unidentified Mammalia,Mammalia,,,fragment,fragment,,,,1,1.07,1.07,,,
100,8SU65,221,307,,458N 565E,IB,,,,2210225,Vertebrata,Vertebrata,,,fragments,fragment,,burnt,,2,10.56,,,,
101,8SU65,221,307,,458N 565E,IB,,,,2210225,Vertebrata,Vertebrata,,,fragments,fragment,,calcined,,8,10.56,,,,
102,8SU65,221,307,,458N 565E,IB,,,,2210225,Vertebrata,Vertebrata,,,fragments,fragment,,,,9,10.56,,,,
103,8SU65,221,308,,458N 565E,IC,,,,2210226,Alligator mississippiensis,Alligator mississippiensis,dermal scute,dermal scute,,,,,,1,0.66,0.66,,,
104,8SU65,221,308,,458N 565E,IC,,,,2210227,Odocoileus virginianus,Odocoileus virginianus,astragalus,astragalus,,,L,,,1,11.86,,,,
105,8SU65,221,308,,458N 565E,IC,,,,2210227,Odocoileus virginianus,Odocoileus virginianus,lower molar,lower molar,,,L,,,1,11.86,,,,
106,8SU65,221,308,,458N 565E,IC,,,,2210227,Odocoileus virginianus,Odocoileus virginianus,molar,molar,,,,,,1,11.86,,,,worn
107,8SU65,221,308,,458N 565E,IC,,,,2210228,Unidentified Mammalia,Unidentified Mammalia,,,fragments,fragment,,,,2,3.91,3.91,,,
108,8SU65,221,308,,458N 565E,IC,,,,2210229,Vertebrata,Vertebrata,,,fragments,fragment,,calcined,,7,4.98,,,,
109,8SU65,221,308,,458N 565E,IC,,,,2210229,Vertebrata,Vertebrata,,,fragments,fragment,,,,13,4.98,,,,
110,8SU65,221,309,,458N 565E,II,,,,2210230,Gopherus polyphemus,Gopherus polyphemus,shell,shell,fragment,fragment,,,,1,3.12,3.12,,,
111,8SU65,221,309,,458N 565E,II,,,,2210231,Artiodactyla,Artiodactyla,tooth-molar,tooth-molar,fragment,fragment,,,,1,0.26,0.26,,,
112,8SU65,221,309,,458N 565E,II,,,,2210232,Unidentified Mammalia,Mammalia,,,fragments,fragment,,,,8,6.14,6.14,,,
113,8SU65,221,309,,458N 565E,II,,,,2210233,Unidentified Large Mammal,"Mammalia, large",,,fragments,fragment,,,,2,12.13,12.13,,,
114,8SU65,221,309,,458N 565E,II,,,,2210234,Vertebrata,Vertebrata,,,fragments,fragment,,1 calcined,,5,1.05,1.05,,,
115,8SU65,221,311,,461N 563E,IB,,,,2210235,Unidentified Mammalia,Mammalia,,,fragments,fragment,,,,7,8.9,8.9,,,
116,8SU65,221,311,,461N 563E,IB,,,,2210236,Vertebrata,Vertebrata,,,fragments,fragment,,7 calcined,,14,2.81,2.81,,,
117,8SU65,221,148,,440N 549E,,14B,,,2210237,Vertebrata,Vertebrata,,,fragments,fragment,,,,16,1.34,1.34,,,
118,8SU65,221,159,,437N 549E,,,Area J,,2210238,Vertebrata,Vertebrata,,,fragment,fragment,,burnt,,1,0.44,0.44,,,
119,8SU65,221,131,,437N 549E,I,,,,2210239,Gopherus polyphemus,Gopherus polyphemus,marginal,marginal,,,,calcined,,1,2.45,,,,
120,8SU65,221,131,,437N 549E,I,,,,2210239,Gopherus polyphemus,Gopherus polyphemus,shell,shell,fragment,fragment,,calcined,,1,2.45,,,,
121,8SU65,221,131,,437N 549E,I,,,,2210239,Gopherus polyphemus,Gopherus polyphemus,scapula,scapula,,,,calcined,,1,2.45,,,,
122,8SU65,221,131,,437N 549E,I,,,,2210240,Testudines,Testudines,shell,shell,fragments,fragment,,calcined,,4,0.69,0.69,,,
123,8SU65,221,131,,437N 549E,I,,,,2210241,Unidentified Mammalia,Mammalia,,,fragments,fragment,,,,3,3.89,3.89,,,
124,8SU65,221,131,,437N 549E,I,,,,2210242,Vertebrata,Vertebrata,,,fragment,fragment,,,,1,0.05,0.05,,,
125,8SU65,221,133,,440N 549E,IA,,,,2210243,Testudines,Testudines,shell,shell,fragment,fragment,,,,1,0.69,0.69,,,
